time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,label
35180,-0.00003,0.00002,-0.00003,-0.00001,0,0,0.00001,-0.00001,1
35181,-0.00003,0.00002,-0.00003,-0.00001,0,0,0.00001,-0.00001,1
35182,-0.00003,0.00002,-0.00003,-0.00001,0,0,0.00001,-0.00001,1
35183,-0.00003,0.00002,-0.00003,-0.00001,0,0,0.00001,-0.00001,1
35184,-0.00003,0.00002,-0.00003,-0.00001,0,0,0.00001,-0.00001,1
35185,-0.00003,0.00002,-0.00003,-0.00001,0,0,0.00001,-0.00001,1
35186,-0.00003,0.00002,-0.00003,-0.00001,0,0,0.00001,-0.00001,1
35189,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35190,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35191,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35192,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35193,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35194,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35195,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35196,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35197,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35198,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35199,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35200,0,0.00002,0,0,-0.00001,-0.00002,0.00001,0,1
35201,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35202,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35203,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35204,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35205,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35206,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35207,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35208,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35209,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35210,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35211,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35212,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35213,-0.00001,0.00002,0.00002,0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
35214,-0.00002,-0.00005,0,-0.00001,-0.00002,0,0.00001,0.00001,1
35215,0,0.00001,0.00002,-0.00001,-0.00001,0,-0.00001,-0.00001,1
35216,0,0.00001,0.00002,-0.00001,-0.00001,0,-0.00001,-0.00001,1
35217,0,0.00001,0.00002,-0.00001,-0.00001,0,-0.00001,-0.00001,1
35218,0,0.00001,0.00002,-0.00001,-0.00001,0,-0.00001,-0.00001,1
35219,0,0.00001,0.00002,-0.00001,-0.00001,0,-0.00001,-0.00001,1
35220,0,0.00001,0.00002,-0.00001,-0.00001,0,-0.00001,-0.00001,1
35221,0,0.00001,0.00002,-0.00001,-0.00001,0,-0.00001,-0.00001,1
35222,0,0.00001,0.00002,-0.00001,-0.00001,0,-0.00001,-0.00001,1
35223,-0.00001,-0.00003,-0.00001,-0.00001,-0.00001,-0.00003,0,-0.00002,1
35224,-0.00001,-0.00003,-0.00001,-0.00001,-0.00001,-0.00003,0,-0.00002,1
35225,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35226,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35227,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35228,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35229,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35230,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35231,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35232,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35233,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35234,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35235,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35236,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35238,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35239,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35240,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35241,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35242,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35243,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35244,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35245,-0.00001,0,-0.00004,-0.00002,-0.00003,-0.00006,-0.00002,-0.00001,1
35246,-0.00003,-0.00006,-0.00005,-0.00003,-0.00001,0.00001,0.00001,0,1
35247,-0.00003,-0.00006,-0.00005,-0.00003,-0.00001,0.00001,0.00001,0,1
35248,-0.00003,-0.00006,-0.00005,-0.00003,-0.00001,0.00001,0.00001,0,1
35249,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35250,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35251,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35252,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35253,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35254,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35255,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35256,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35257,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35258,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35259,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35260,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35261,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35262,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35263,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35264,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35265,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35266,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35267,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35268,0.00001,-0.00001,0.00008,0.00001,0.00001,-0.00001,-0.00002,0,1
35269,-0.00003,-0.00004,-0.00007,-0.00002,-0.00002,0,-0.00001,-0.00002,1
35270,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35271,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35272,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35273,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35274,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35275,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35276,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35277,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35278,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35279,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35280,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35281,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35282,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35283,-0.00001,0.00001,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,-0.00002,1
35284,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35285,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35286,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35289,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35290,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35291,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35292,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35293,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35294,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35295,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35296,-0.00001,-0.00002,0.00001,0,0,0.00001,-0.00002,-0.00002,1
35297,0,0.00001,-0.00004,-0.00001,0,0,0,-0.00001,1
35298,0,0.00001,-0.00004,-0.00001,0,0,0,-0.00001,1
35299,0,0.00001,-0.00004,-0.00001,0,0,0,-0.00001,1
35300,0,0.00001,-0.00004,-0.00001,0,0,0,-0.00001,1
35301,0,0.00001,-0.00004,-0.00001,0,0,0,-0.00001,1
35302,0,0.00001,-0.00004,-0.00001,0,0,0,-0.00001,1
35303,0,0.00001,-0.00004,-0.00001,0,0,0,-0.00001,1
35304,0,0.00001,-0.00004,-0.00001,0,0,0,-0.00001,1
35305,0,0.00001,-0.00004,-0.00001,0,0,0,-0.00001,1
35306,0,0.00001,-0.00007,0,-0.00001,0,0.00001,-0.00001,1
35307,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35308,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35309,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35310,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35311,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35312,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35313,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35314,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35315,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35316,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35317,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35318,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35319,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35320,-0.00002,-0.00003,-0.00006,-0.00003,-0.00002,0,0,-0.00002,1
35321,0,0.00004,0.00004,0,-0.00001,-0.00001,-0.00001,0,1
35322,0,0.00004,0.00004,0,-0.00001,-0.00001,-0.00001,0,1
35323,0,0.00004,0.00004,0,-0.00001,-0.00001,-0.00001,0,1
35324,0,0.00004,0.00004,0,-0.00001,-0.00001,-0.00001,0,1
35325,0,0.00004,0.00004,0,-0.00001,-0.00001,-0.00001,0,1
35326,0,0.00004,0.00004,0,-0.00001,-0.00001,-0.00001,0,1
35327,0,0.00004,0.00004,0,-0.00001,-0.00001,-0.00001,0,1
35328,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35329,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35330,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35331,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35332,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35333,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35334,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35335,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35336,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35339,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35340,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35341,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35342,-0.00003,-0.00004,-0.00007,-0.00001,-0.00001,-0.00001,0,0,1
35343,0,-0.00002,-0.00001,-0.00003,-0.00003,-0.00001,-0.00002,-0.00001,1
35344,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35345,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35346,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35347,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35348,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35349,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35350,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35351,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35352,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35353,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35354,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35355,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35356,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35357,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35359,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35360,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35361,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35362,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35363,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35364,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35365,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35366,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35367,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35368,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35369,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35370,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35371,0,-0.00002,0.00001,0.00002,0.00001,0,0.00001,0,1
35372,0.00001,0.00003,-0.00004,-0.00003,-0.00001,-0.00003,-0.00001,-0.00002,1
35373,0.00001,0.00003,-0.00004,-0.00003,-0.00001,-0.00003,-0.00001,-0.00002,1
35374,0.00001,0.00003,-0.00004,-0.00003,-0.00001,-0.00003,-0.00001,-0.00002,1
35375,0.00001,0.00003,-0.00004,-0.00003,-0.00001,-0.00003,-0.00001,-0.00002,1
35376,0.00001,0.00003,-0.00004,-0.00003,-0.00001,-0.00003,-0.00001,-0.00002,1
35377,0.00001,0.00003,-0.00004,-0.00003,-0.00001,-0.00003,-0.00001,-0.00002,1
35378,0.00001,0.00003,-0.00004,-0.00003,-0.00001,-0.00003,-0.00001,-0.00002,1
35379,0.00001,0.00003,-0.00004,-0.00003,-0.00001,-0.00003,-0.00001,-0.00002,1
35380,0.00001,0.00003,-0.00004,-0.00003,-0.00001,-0.00003,-0.00001,-0.00002,1
35381,0.00001,0.00003,-0.00007,-0.00001,-0.00002,0,-0.00003,-0.00001,1
35382,0.00001,0.00003,-0.00007,-0.00001,-0.00002,0,-0.00003,-0.00001,1
35383,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35384,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35385,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35386,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35388,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35389,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35390,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35391,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35392,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35393,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35394,-0.00001,-0.00001,0.00003,0.00001,0.00001,0.00001,-0.00002,-0.00001,1
35395,0.00001,0,0.00002,-0.00002,-0.00001,-0.00002,-0.00002,0,1
35396,0.00001,0,0.00002,-0.00002,-0.00001,-0.00002,-0.00002,0,1
35397,0.00001,0,0.00002,-0.00002,-0.00001,-0.00002,-0.00002,0,1
35398,0.00001,0,0.00002,-0.00002,-0.00001,-0.00002,-0.00002,0,1
35399,0.00001,0,0.00002,-0.00002,-0.00001,-0.00002,-0.00002,0,1
35400,0.00001,0,0.00002,-0.00002,-0.00001,-0.00002,-0.00002,0,1
35401,0.00001,0,0.00002,-0.00002,-0.00001,-0.00002,-0.00002,0,1
35402,-0.00002,0,0.00004,-0.00001,-0.00001,-0.00001,0,-0.00001,1
35403,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35404,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35405,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35406,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35407,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35408,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35409,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35410,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35411,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35412,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35413,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35414,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35415,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35416,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35417,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35418,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35419,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35420,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35421,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35422,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35423,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35424,-0.00003,-0.00006,-0.00008,-0.00005,-0.00003,-0.00001,0.00001,0.00002,1
35425,-0.00002,-0.00001,-0.00002,0,-0.00001,-0.00003,0,0,1
35426,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35427,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35428,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35429,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35430,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35431,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35432,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35433,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35434,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35435,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35436,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35439,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35440,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35441,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35442,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35443,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35444,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35445,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35446,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35447,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35448,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35449,0,-0.00001,0.00003,0.00001,0.00001,-0.00002,-0.00002,-0.00002,1
35450,-0.00003,-0.00008,-0.00009,-0.00006,-0.00002,-0.00001,-0.00003,-0.00003,1
35451,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35452,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35453,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35454,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35455,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35456,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35457,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35458,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35459,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35460,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35461,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35462,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35463,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35464,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35465,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35466,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35467,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35468,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35469,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35470,0,0,0.00001,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
35471,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35472,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35473,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35474,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35475,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35476,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35477,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35478,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35479,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35480,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35481,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35482,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35483,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35485,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35486,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35488,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35490,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35491,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35492,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35493,0.00002,0.00003,0.00002,0,-0.00002,0,-0.00001,0.00002,1
35494,0.00003,-0.00001,-0.00007,-0.00001,0,0,0.00001,0,1
35495,-0.00004,0.00001,0.00002,0,0,0,0,-0.00001,1
35496,-0.00004,0.00001,0.00002,0,0,0,0,-0.00001,1
35497,-0.00004,0.00001,0.00002,0,0,0,0,-0.00001,1
35498,-0.00004,0.00001,0.00002,0,0,0,0,-0.00001,1
35499,-0.00004,0.00001,0.00002,0,0,0,0,-0.00001,1
35500,-0.00004,0.00001,0.00002,0,0,0,0,-0.00001,1
35501,-0.00003,-0.00006,0,-0.00001,-0.00001,-0.00001,0.00001,-0.00002,1
35502,-0.00003,-0.00006,0,-0.00001,-0.00001,-0.00001,0.00001,-0.00002,1
35503,-0.00003,-0.00006,0,-0.00001,-0.00001,-0.00001,0.00001,-0.00002,1
35504,-0.00003,-0.00006,0,-0.00001,-0.00001,-0.00001,0.00001,-0.00002,1
35505,-0.00003,-0.00006,0,-0.00001,-0.00001,-0.00001,0.00001,-0.00002,1
35506,-0.00003,-0.00006,0,-0.00001,-0.00001,-0.00001,0.00001,-0.00002,1
35507,0.00001,0.00002,-0.00002,0,-0.00001,-0.00004,-0.00001,0.00001,1
